Month,State,City,Sessions,New users,Users,Transactions,Transaction revenue 
2020|07,Victoria,Bairnsdale,88,55,66,0,$0.00
2020|07,Victoria,Ballarat,"6,271","1,474","2,750",143,"$33,672.13"
2020|07,Victoria,Barwon Downs,22,22,22,0,$0.00
2020|07,Victoria,Bendigo,"3,829","1,166","1,859",198,"$22,719.46"
2020|07,Victoria,Drouin,693,231,407,44,"$5,642.13"
2020|07,Victoria,Echuca,539,66,187,33,"$3,795.60"
2020|07,Victoria,Geelong,"17,339","4,467","7,316",748,"$105,883.56"
2020|07,Victoria,Hamilton,176,66,110,11,$511.58
2020|07,Victoria,Horsham,385,121,165,22,"$1,582.49"
2020|07,Victoria,Melbourne,"1,531,816","455,241","639,179","51,202","$7,120,670.79"
2020|07,Victoria,Melton,"2,013",737,"1,188",88,"$10,295.42"
2020|07,Victoria,Mildura,"2,332",462,858,88,"$20,362.67"
2020|07,Victoria,Moe - Newborough,198,33,88,22,"$1,804.28"
2020|07,Victoria,Morwell,"1,078",165,319,55,"$7,547.19"
2020|07,Victoria,Pakenham,"4,731",913,"1,617",121,"$21,247.54"
2020|07,Victoria,Portland,11,11,11,0,$0.00
2020|07,Victoria,Sale,286,154,209,11,"$2,067.78"
2020|07,Victoria,Shepparton - Mooroopna,"2,002",429,913,66,"$5,346.95"
2020|07,Victoria,Sunbury,"2,685",770,"1,386",77,"$10,551.76"
2020|07,Victoria,Swan Hill,110,33,55,22,"$29,317.42"
2020|07,Victoria,Traralgon,473,132,198,22,"$1,786.68"
2020|07,Victoria,Wangaratta,385,154,242,22,"$3,332.98"
2020|07,Victoria,Warragul,"2,002",506,836,77,"$10,107.95"
2020|07,Victoria,Warrnambool,77,22,44,11,$460.97
2020|07,Victoria,Wodonga,"2,057",693,"1,155",88,"$9,402.41"
2020|07,Western Australia,(not set),"7,789","2,772","4,665",220,"$29,165.16"
2020|07,Western Australia,Albany,407,165,275,0,$0.00
2020|07,Western Australia,Bunbury,"1,232",297,517,22,"$8,318.41"
2020|07,Western Australia,Busselton,946,363,649,11,$657.35
2020|07,Western Australia,Geraldton,737,341,528,0,$0.00
2020|07,Western Australia,Kalgoorlie - Boulder,176,99,154,0,$0.00
2020|07,Western Australia,Karratha,374,55,121,33,"$10,425.68"
2020|07,Western Australia,Mandurah,"2,982",770,"1,254",110,"$14,699.20"
2020|07,Western Australia,Perth,"267,342","91,017","127,015","6,887","$923,670.39"
2020|08,(not set),(not set),"17,729","17,637","17,659",0,$0.00
2020|08,Australian Capital Territory,(not set),207,92,149,0,$0.00
2020|08,Australian Capital Territory,Canberra,"62,331","18,544","28,736","2,263","$282,183.30"
2020|08,New South Wales,(not set),"34,262","11,559","19,038","1,390","$176,768.99"
2020|08,New South Wales,Albury,"1,700",414,678,127,"$12,560.28"
2020|08,New South Wales,Armidale,977,345,574,23,"$2,652.97"
2020|08,New South Wales,Ballina,12,12,12,0,$0.00
2020|08,New South Wales,Batemans Bay,12,12,12,0,$0.00
2020|08,New South Wales,Bathurst,908,264,586,12,$677.89
2020|08,New South Wales,Broken Hill,"1,218",448,678,57,"$18,187.47"
2020|08,New South Wales,Byron Bay,632,195,414,12,"$1,239.97"
2020|08,New South Wales,Casino,80,34,57,0,$0.00
2020|08,New South Wales,Central Coast,"16,258","5,630","9,192",598,"$65,081.88"
2020|08,New South Wales,Cessnock,391,149,207,23,"$3,681.75"
2020|08,New South Wales,Coffs Harbour,988,425,620,23,"$1,642.45"
2020|08,New South Wales,Dubbo,"3,183",643,"1,045",57,"$6,682.17"
2020|08,New South Wales,Forbes,287,57,184,12,"$2,332.40"
2020|08,New South Wales,Grafton,195,80,138,0,$0.00
2020|08,New South Wales,Griffith,414,149,230,12,"$1,147.59"
2020|08,New South Wales,Katoomba,218,46,103,0,$0.00
2020|08,New South Wales,Kempsey,127,46,92,0,$0.00
2020|08,New South Wales,Kiama,299,34,149,23,"$1,042.11"
2020|08,New South Wales,Lismore,529,184,276,12,"$1,296.96"
2020|08,New South Wales,Lithgow,149,34,57,0,$0.00
2020|08,New South Wales,Maitland,"3,849","1,149","1,988",80,"$5,832.50"
2020|08,New South Wales,Mudgee,172,92,103,0,$0.00
2020|08,New South Wales,Muswellbrook,379,69,115,12,$310.11
2020|08,New South Wales,Newcastle,"14,155","5,182","8,089",402,"$36,610.13"
2020|08,New South Wales,Nowra,34,12,23,0,$0.00
2020|08,New South Wales,Orange,"2,286",609,"1,011",80,"$10,917.03"
2020|08,New South Wales,Parkes,127,80,92,0,$0.00
2020|08,New South Wales,Port Macquarie,"1,275",506,758,12,$769.23
2020|08,New South Wales,Queanbeyan,"1,126",322,574,57,"$3,527.56"
2020|08,New South Wales,Raymond Terrace,276,127,161,12,"$1,262.48"
2020|08,New South Wales,Richmond,57,12,23,0,$0.00
2020|08,New South Wales,Singleton,115,57,80,0,$0.00
2020|08,New South Wales,Sydney,"1,357,275","423,348","608,240","40,064","$5,389,963.64"
2020|08,New South Wales,Tamworth,"2,080",598,"1,069",92,"$17,775.91"
2020|08,New South Wales,Taree,218,80,161,0,$0.00
2020|08,New South Wales,Wagga Wagga,"1,390",586,896,57,"$22,322.03"
2020|08,New South Wales,Wollongong,"11,938","3,527","6,319",333,"$52,390.96"
2020|08,Northern Territory,(not set),287,127,207,0,$0.00
2020|08,Northern Territory,Alice Springs,391,172,276,0,$0.00
2020|08,Northern Territory,Darwin,"4,734","1,666","2,666",149,"$31,051.99"
2020|08,Queensland,(not set),"11,834","4,159","7,112",448,"$56,060.08"
2020|08,Queensland,Bongaree,46,23,23,0,$0.00
2020|08,Queensland,Brisbane,"540,003","180,020","259,333","16,177","$2,243,959.41"
2020|08,Queensland,Buderim,12,12,12,0,$0.00
2020|08,Queensland,Bundaberg,839,391,563,23,"$1,918.43"
2020|08,Queensland,Cairns,"10,938","4,297","6,629",356,"$40,068.29"
2020|08,Queensland,Dalby,287,92,115,0,$0.00
2020|08,Queensland,Emerald,172,80,127,0,$0.00
2020|08,Queensland,Gladstone,643,230,414,12,$333.20
2020|08,Queensland,Gold Coast,"48,888","15,672","25,553","1,517","$238,220.02"
2020|08,Queensland,Gympie,448,103,195,34,"$3,619.71"
2020|08,Queensland,Hervey Bay,"1,091",356,586,0,$0.00
2020|08,Queensland,Kingaroy,92,57,69,0,$0.00
2020|08,Queensland,Mackay,"3,206",977,"1,563",69,"$9,333.41"
2020|08,Queensland,Maryborough,184,46,92,0,$0.00
2020|08,Queensland,Mount Isa,149,92,115,0,$0.00
2020|08,Queensland,Nerang,69,12,23,0,$0.00
2020|08,Queensland,Rockhampton,862,459,632,23,"$6,548.54"
2020|08,Queensland,Sunshine Coast,"15,637","5,216","8,227",586,"$72,640.48"
2020|08,Queensland,Toowoomba,"6,319","2,045","3,792",195,"$51,410.66"
2020|08,Queensland,Townsville,"9,433","3,780","5,871",207,"$27,730.22"
2020|08,Queensland,Victoria Point,34,23,23,0,$0.00
2020|08,Queensland,Warwick,92,46,57,0,$0.00
2020|08,South Australia,(not set),"6,227","1,861","3,148",264,"$33,282.37"
2020|08,South Australia,Adelaide,"263,504","77,119","116,000","7,330","$1,069,069.87"
2020|08,South Australia,Mount Gambier,368,127,207,0,$0.00
2020|08,South Australia,Murray Bridge,172,46,69,0,$0.00
2020|08,South Australia,Port Augusta,149,57,115,0,$0.00
2020|08,South Australia,Port Lincoln,80,46,69,0,$0.00
2020|08,South Australia,Port Pirie,138,57,103,0,$0.00
2020|08,South Australia,Victor Harbor - Goolwa,425,149,264,23,"$3,905.23"
2020|08,Tasmania,(not set),"2,574",873,"1,551",115,"$19,093.66"
2020|08,Tasmania,Burnie - Somerset,310,127,207,0,$0.00
2020|08,Tasmania,Devonport,563,115,299,12,"$2,262.09"
2020|08,Tasmania,Hobart,"28,598","7,732","12,949",712,"$84,920.53"
2020|08,Tasmania,Kingston,46,12,23,0,$0.00
2020|08,Tasmania,Launceston,"24,887","6,561","11,168",712,"$111,938.61"
2020|08,Tasmania,Ulverstone,127,46,103,0,$0.00
2020|08,Victoria,(not set),"32,263","9,123","15,729","1,149","$135,114.21"
2020|08,Victoria,Bacchus Marsh,92,23,80,0,$0.00
2020|08,Victoria,Bairnsdale,46,23,46,12,"$2,734.54"
2020|08,Victoria,Ballarat,"7,985","2,091","3,677",241,"$37,231.60"
2020|08,Victoria,Barwon Downs,23,0,23,0,$0.00
2020|08,Victoria,Bendigo,"4,780","1,482","2,344",115,"$17,101.00"
2020|08,Victoria,Drouin,793,264,402,12,"$1,952.56"
2020|08,Victoria,Echuca,574,172,287,34,"$3,803.77"
2020|08,Victoria,Geelong,"18,556","5,124","8,491",586,"$68,795.23"
2020|08,Victoria,Hamilton,264,57,80,12,$545.18
2020|08,Victoria,Horsham,207,34,103,0,$0.00
2020|08,Victoria,Melbourne,"1,795,917","516,909","732,880","60,803","$8,201,202.64"
2020|08,Victoria,Melton,"2,183",574,"1,091",115,"$23,423.54"
2020|08,Victoria,Mildura,"2,700",678,"1,080",127,"$23,904.96"
2020|08,Victoria,Moe - Newborough,494,69,127,0,$0.00
2020|08,Victoria,Morwell,"1,471",172,287,46,"$14,303.38"
2020|08,Victoria,Pakenham,"5,515",873,"1,574",138,"$17,021.49"
2020|08,Victoria,Portland,69,12,34,0,$0.00
2020|08,Victoria,Sale,494,138,253,34,"$3,912.69"
2020|08,Victoria,Shepparton - Mooroopna,"1,770",701,"1,045",57,"$3,007.08"
2020|08,Victoria,Sunbury,"2,884","1,023","1,631",69,"$5,788.15"
2020|08,Victoria,Swan Hill,276,138,218,23,"$4,827.73"
2020|08,Victoria,Traralgon,862,149,368,57,"$10,819.94"
2020|08,Victoria,Wangaratta,391,184,264,0,$0.00
2020|08,Victoria,Warragul,"2,102",586,988,69,"$5,976.70"
2020|08,Victoria,Warrnambool,23,0,23,0,$0.00
2020|08,Victoria,Wodonga,"1,459",483,827,46,"$2,580.35"
2020|08,Western Australia,(not set),"9,514","3,470","5,481",253,"$36,274.63"
2020|08,Western Australia,Albany,322,149,241,0,$0.00
2020|08,Western Australia,Bunbury,"1,517",322,506,80,"$11,244.83"
2020|08,Western Australia,Busselton,781,230,471,0,$0.00
2020|08,Western Australia,Geraldton,770,322,448,23,"$5,341.55"
2020|08,Western Australia,Kalgoorlie - Boulder,230,46,127,0,$0.00
2020|08,Western Australia,Karratha,253,46,127,12,$746.37
2020|08,Western Australia,Mandurah,"3,838","1,287","1,942",161,"$18,693.13"
2020|08,Western Australia,Perth,"264,240","92,595","131,832","6,802","$984,066.04"
2020|09,(not set),(not set),"27,320","27,088","27,159",10,$494.03
2020|09,Australian Capital Territory,(not set),182,91,101,10,"$1,402.85"
2020|09,Australian Capital Territory,Canberra,"52,592","17,490","26,523","1,796","$273,562.28"
2020|09,New South Wales,(not set),"30,479","9,860","16,148",828,"$132,642.97"
2020|09,New South Wales,Albury,"1,383",474,807,91,"$10,888.27"
2020|09,New South Wales,Armidale,464,172,283,0,$0.00
2020|09,New South Wales,Ballina,30,30,30,0,$0.00
2020|09,New South Wales,Bathurst,"1,261",373,626,51,"$4,413.34"
2020|09,New South Wales,Broken Hill,464,111,151,10,"$2,119.02"
2020|09,New South Wales,Byron Bay,747,273,373,60,"$6,171.95"
2020|09,New South Wales,Casino,131,51,91,0,$0.00
2020|09,New South Wales,Central Coast,"13,706","4,733","7,186",262,"$33,221.70"
2020|09,New South Wales,Cessnock,273,71,101,0,$0.00
2020|09,New South Wales,Coffs Harbour,"1,403",484,797,51,"$7,299.18"
2020|09,New South Wales,Dubbo,"1,817",434,787,30,"$2,930.25"
2020|09,New South Wales,Forbes,313,71,101,10,"$4,763.65"
2020|09,New South Wales,Grafton,273,141,182,0,$0.00
2020|09,New South Wales,Griffith,404,162,262,20,"$2,116.19"
2020|09,New South Wales,Katoomba,51,20,40,0,$0.00
2020|09,New South Wales,Kempsey,40,10,20,0,$0.00
2020|09,New South Wales,Kiama,121,51,101,10,$312.16
2020|09,New South Wales,Lismore,404,182,232,30,"$8,477.17"
2020|09,New South Wales,Lithgow,262,40,111,10,"$3,905.28"
2020|09,New South Wales,Maitland,"3,986","1,100","1,827",151,"$18,724.97"
2020|09,New South Wales,Mudgee,182,91,141,10,"$1,069.30"
2020|09,New South Wales,Muswellbrook,81,60,81,0,$0.00
2020|09,New South Wales,Newcastle,"10,860","4,047","6,308",283,"$28,674.54"
2020|09,New South Wales,Orange,"1,736",605,989,30,"$2,373.85"
2020|09,New South Wales,Parkes,60,30,60,0,$0.00
2020|09,New South Wales,Port Macquarie,"1,998",747,"1,120",10,"$1,392.26"
2020|09,New South Wales,Queanbeyan,969,192,384,10,"$3,244.02"
2020|09,New South Wales,Raymond Terrace,333,20,51,0,$0.00
2020|09,New South Wales,Richmond,20,10,10,0,$0.00
2020|09,New South Wales,Singleton,182,91,111,10,$476.77
2020|09,New South Wales,Sydney,"1,212,772","386,663","572,082","35,031","$4,815,179.75"
2020|09,New South Wales,Tamworth,"1,423",454,737,20,"$2,909.16"
2020|09,New South Wales,Taree,252,40,111,0,$0.00
2020|09,New South Wales,Wagga Wagga,"1,100",434,707,30,"$4,661.61"
2020|09,New South Wales,Wollongong,"10,759","3,219","5,450",384,"$56,346.69"
2020|09,Northern Territory,(not set),293,111,212,0,$0.00
2020|09,Northern Territory,Alice Springs,373,101,212,10,"$1,340.18"
2020|09,Northern Territory,Darwin,"5,319","1,716","2,715",192,"$32,631.79"
2020|09,Queensland,(not set),"10,880","3,593","5,712",333,"$57,851.98"
2020|09,Queensland,Bongaree,51,30,40,0,$0.00
2020|09,Queensland,Brisbane,"474,084","164,840","239,404","13,484","$1,840,915.90"
2020|09,Queensland,Buderim,10,10,10,0,$0.00
2020|09,Queensland,Bundaberg,818,394,545,20,"$1,842.58"
2020|09,Queensland,Cairns,"11,102","4,168","6,237",353,"$62,832.42"
2020|09,Queensland,Dalby,273,81,131,10,$958.68
2020|09,Queensland,Emerald,373,111,212,0,$0.00
2020|09,Queensland,Gladstone,414,172,313,10,$867.65
2020|09,Queensland,Gold Coast,"43,902","14,715","22,991","1,201","$216,574.31"
2020|09,Queensland,Gympie,242,81,202,10,$584.35
2020|09,Queensland,Hervey Bay,807,484,585,30,"$4,439.68"
2020|09,Queensland,Kingaroy,81,51,51,0,$0.00
2020|09,Queensland,Mackay,"1,746",737,"1,120",71,"$16,623.32"
2020|09,Queensland,Maryborough,131,40,60,0,$0.00
2020|09,Queensland,Mount Isa,242,131,162,20,"$10,559.25"
2020|09,Queensland,Nerang,10,10,10,0,$0.00
2020|09,Queensland,Rockhampton,929,363,585,20,"$1,400.63"
2020|09,Queensland,Sunshine Coast,"12,747","4,976","7,488",323,"$36,255.80"
2020|09,Queensland,Toowoomba,"4,844","1,827","2,816",111,"$107,741.40"
2020|09,Queensland,Townsville,"8,538","3,442","5,117",283,"$50,971.94"
2020|09,Queensland,Warwick,111,20,91,0,$0.00
2020|09,South Australia,(not set),"4,915","1,423","2,331",151,"$12,105.52"
2020|09,South Australia,Adelaide,"222,912","68,407","102,973","6,015","$886,269.14"
2020|09,South Australia,Mount Gambier,202,81,121,0,$0.00
2020|09,South Australia,Murray Bridge,384,81,162,0,$0.00
2020|09,South Australia,Port Augusta,71,51,71,0,$0.00
2020|09,South Australia,Port Lincoln,202,81,151,0,$0.00
2020|09,South Australia,Port Pirie,111,60,91,0,$0.00
2020|09,South Australia,Victor Harbor - Goolwa,494,141,242,10,"$1,826.13"
2020|09,Tasmania,(not set),"3,361","1,140","1,807",131,"$19,524.90"
2020|09,Tasmania,Burnie - Somerset,313,121,182,10,$473.34
2020|09,Tasmania,Devonport,616,212,313,20,"$3,316.39"
2020|09,Tasmania,Hobart,"23,223","6,550","10,960",767,"$106,741.95"
2020|09,Tasmania,Kingston,20,20,20,0,$0.00
2020|09,Tasmania,Launceston,"20,437","5,743","9,568",636,"$125,567.04"
2020|09,Tasmania,Ulverstone,162,40,60,0,$0.00
2020|09,Victoria,(not set),"23,990","7,226","11,768",929,"$190,110.03"
2020|09,Victoria,Bacchus Marsh,40,10,40,0,$0.00
2020|09,Victoria,Bairnsdale,81,71,81,0,$0.00
2020|09,Victoria,Ballarat,"5,975","1,887","2,957",192,"$19,199.72"
2020|09,Victoria,Barwon Downs,30,0,10,0,$0.00
2020|09,Victoria,Bendigo,"4,552","1,181","1,897",162,"$15,725.19"
2020|09,Victoria,Drouin,"1,120",232,404,40,"$2,899.87"
2020|09,Victoria,Echuca,323,71,151,0,$0.00
2020|09,Victoria,Geelong,"16,118","4,713","7,610",373,"$54,626.63"
2020|09,Victoria,Hamilton,101,40,60,0,$0.00
2020|09,Victoria,Horsham,131,60,101,20,"$1,169.21"
2020|09,Victoria,Melbourne,"1,622,174","466,878","685,612","53,601","$7,175,243.26"
2020|09,Victoria,Melton,"1,544",494,807,71,"$8,168.35"
2020|09,Victoria,Mildura,"2,160",505,838,30,"$3,049.24"
2020|09,Victoria,Moe - Newborough,192,60,121,10,$898.23
2020|09,Victoria,Morwell,424,141,222,0,$0.00
2020|09,Victoria,Mount Martha,10,10,10,0,$0.00
2020|09,Victoria,Pakenham,"4,673",878,"1,363",121,"$38,153.49"
2020|09,Victoria,Portland,81,60,71,0,$0.00
2020|09,Victoria,Sale,363,141,192,0,$0.00
2020|09,Victoria,Shepparton - Mooroopna,"1,786",565,716,30,"$2,282.51"
2020|09,Victoria,Sunbury,"3,088",908,"1,483",91,"$22,503.59"
2020|09,Victoria,Swan Hill,141,51,71,20,"$2,927.83"
2020|09,Victoria,Traralgon,757,232,373,0,$0.00
2020|09,Victoria,Wangaratta,353,151,273,30,"$12,341.99"
2020|09,Victoria,Warragul,"1,504",525,828,30,"$1,906.37"
2020|09,Victoria,Warrnambool,30,20,30,0,$0.00
2020|09,Victoria,Wodonga,"1,191",494,807,0,$0.00
2020|09,Western Australia,(not set),"6,732","2,473","4,067",151,"$22,615.22"
2020|09,Western Australia,Albany,222,131,151,0,$0.00
2020|09,Western Australia,Bunbury,716,353,464,10,$0.00
2020|09,Western Australia,Busselton,444,192,252,0,$0.00
2020|09,Western Australia,Geraldton,"1,272",363,575,20,"$1,961.67"
2020|09,Western Australia,Kalgoorlie - Boulder,222,81,141,0,$0.00
2020|09,Western Australia,Karratha,464,111,162,20,"$2,914.61"
2020|09,Western Australia,Mandurah,"3,502","1,342","1,988",81,"$11,012.40"
2020|09,Western Australia,Perth,"246,761","92,185","127,054","6,278","$804,725.98"
2020|10,(not set),(not set),"28,446","28,346","28,391",11,$476.50
2020|10,Australian Capital Territory,(not set),144,66,89,0,$0.00
2020|10,Australian Capital Territory,Canberra,"61,535","20,955","31,449","1,751","$249,075.53"
2020|10,New South Wales,(not set),"34,109","10,705","17,354","1,197","$200,483.68"
2020|10,New South Wales,Albury,964,399,665,33,"$3,819.66"
2020|10,New South Wales,Armidale,654,288,410,22,"$4,550.92"
2020|10,New South Wales,Batemans Bay,33,22,33,0,$0.00
2020|10,New South Wales,Bathurst,"2,316",665,"1,141",78,"$6,131.02"
2020|10,New South Wales,Broken Hill,377,133,233,33,"$5,757.47"
2020|10,New South Wales,Byron Bay,476,155,310,11,"$22,040.96"
2020|10,New South Wales,Casino,155,33,44,0,$0.00
2020|10,New South Wales,Central Coast,"18,251","5,607","9,187",565,"$78,669.29"
2020|10,New South Wales,Cessnock,288,111,177,22,"$1,828.21"
2020|10,New South Wales,Coffs Harbour,"1,252",399,698,44,"$12,103.14"
2020|10,New South Wales,Dubbo,"2,371",709,"1,075",100,"$19,530.80"
2020|10,New South Wales,Forbes,321,44,89,0,$0.00
2020|10,New South Wales,Grafton,366,100,177,22,"$1,064.37"
2020|10,New South Wales,Griffith,199,133,177,0,$0.00
2020|10,New South Wales,Katoomba,122,55,78,0,$0.00
2020|10,New South Wales,Kempsey,188,22,78,11,"$6,637.78"
2020|10,New South Wales,Kiama,831,100,155,44,"$2,521.69"
2020|10,New South Wales,Lismore,831,155,277,44,"$3,224.25"
2020|10,New South Wales,Lithgow,321,100,144,22,"$2,231.03"
2020|10,New South Wales,Maitland,"5,574","1,640","2,360",177,"$18,655.03"
2020|10,New South Wales,Mudgee,277,122,155,22,$818.70
2020|10,New South Wales,Muswellbrook,233,89,111,0,$0.00
2020|10,New South Wales,Newcastle,"13,652","5,264","7,990",421,"$64,318.73"
2020|10,New South Wales,Orange,"1,740",654,997,55,"$7,077.49"
2020|10,New South Wales,Parkes,288,100,144,11,"$1,240.45"
2020|10,New South Wales,Port Macquarie,"2,283",587,875,100,"$14,256.26"
2020|10,New South Wales,Queanbeyan,853,244,399,44,"$5,866.07"
2020|10,New South Wales,Raymond Terrace,321,66,155,11,$775.15
2020|10,New South Wales,Singleton,454,122,177,0,$0.00
2020|10,New South Wales,Sydney,"1,329,539","418,523","605,290","39,915","$5,793,795.49"
2020|10,New South Wales,Tamworth,"1,806",598,964,66,"$9,975.28"
2020|10,New South Wales,Taree,144,44,122,0,$0.00
2020|10,New South Wales,Wagga Wagga,"1,030",355,643,78,"$12,984.22"
2020|10,New South Wales,Wollongong,"11,625","3,402","5,740",410,"$62,395.32"
2020|10,Northern Territory,(not set),432,155,233,22,"$1,949.78"
2020|10,Northern Territory,Alice Springs,410,211,288,11,$509.19
2020|10,Northern Territory,Darwin,"5,441","1,961","2,925",144,"$18,166.79"
2020|10,Queensland,(not set),"12,821","4,344","7,037",399,"$62,124.27"
2020|10,Queensland,Bongaree,55,22,33,0,$0.00
2020|10,Queensland,Brisbane,"556,753","188,717","269,999","16,135","$2,222,752.80"
2020|10,Queensland,Buderim,111,55,78,0,$0.00
2020|10,Queensland,Bundaberg,809,255,465,33,"$3,800.38"
2020|10,Queensland,Cairns,"13,941","5,208","7,524",277,"$32,885.03"
2020|10,Queensland,Dalby,144,44,89,0,$0.00
2020|10,Queensland,Emerald,166,89,133,11,$386.74
2020|10,Queensland,Gladstone,842,310,521,11,"$1,772.47"
2020|10,Queensland,Gold Coast,"52,437","17,752","27,803","1,563","$210,711.51"
2020|10,Queensland,Gympie,299,100,222,11,"$1,163.11"
